Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-06-28,211.62351989746094,211.8234151881305,210.52841251854954,210.7630802800037,70042600
2017-06-29,209.76364135742188,211.82346647947858,208.55555631046235,211.77132102248703,106949700
2017-06-30,210.15475463867188,210.94566280210128,209.96354578022047,210.57193157446784,86820700
2017-07-03,210.5111083984375,211.52798468158704,210.5111083984375,211.09342148732742,39153800
2017-07-05,210.99781799316406,211.20639983977458,210.06784638763787,210.87614082870252,54427600
2017-07-06,209.0683135986328,210.35461668308216,208.88579125834767,210.23293954349657,65400800
2017-07-07,210.42420959472656,210.571959502796,209.07706091762392,209.64200107863726,57972300
2017-07-10,210.65013122558594,211.0238624203301,210.119963666866,210.42416316812717,36663300
2017-07-11,210.4936981201172,210.80658411472686,209.3290720753313,210.65013448651465,50354600
2017-07-12,212.07550048828125,212.24063660467954,211.45842825120994,211.45842825120994,59610400
2017-07-13,212.43186950683594,212.54486018070784,211.85824290969333,212.08422425743714,39471600
2017-07-14,213.42266845703125,213.77901345016744,212.33626049879845,212.43186492959558,60262700
2017-07-17,213.39657592773438,213.7268481601751,213.22275332290783,213.34443047246788,33531900
2017-07-18,213.50953674316406,213.5616821911414,212.64909706609973,212.98805573976517,42742500
2017-07-19,214.66551208496094,214.6741985738077,213.81375875263902,213.8224585033008,51034300
2017-07-20,214.76113891601562,215.0392524680929,214.21358503979766,214.91757530246852,47135200
2017-07-21,214.56991577148438,214.59598850082523,213.96151672202305,214.18749805873117,82340800
2017-07-24,214.5177764892578,214.65682662914074,214.04844082397815,214.49169049735036,46622300
2017-07-25,215.03929138183594,215.36956371764703,214.81332325101818,215.2652595126537,54915600
2017-07-26,215.04788208007812,215.36076803204548,214.78715483828276,215.3260088204104,47575400
2017-07-27,214.8479766845703,215.5432802409358,213.52690125365714,215.50852103093305,70766600
2017-07-28,214.59596252441406,214.72632615533806,213.91804511998137,214.36998121506053,50088400
2017-07-31,214.4742889404297,215.09136115279443,214.2656938656761,214.99575673459248,65838700
2017-08-01,214.9523162841797,215.10875264770706,214.43083521545947,215.0739934319725,55050400
2017-08-02,215.056640625,215.19570403318554,214.1266690023028,215.08271335630772,47211200
2017-08-03,214.6394500732422,214.96970906950318,214.36132327447956,214.94363633984614,40856000
2017-08-04,215.0305633544922,215.36082236469053,214.64814562096288,215.1261677878745,60191800
2017-08-07,215.43040466308594,215.43040466308594,214.99584136598085,215.10014557532324,31995000
2017-08-08,214.900146484375,216.33421271848638,214.52642857179112,215.11742804149972,61719400
2017-08-09,214.89146423339844,214.9436096862463,213.85720187920182,214.2135468227478,62632600
2017-08-10,211.8582305908203,214.18749606416483,211.8060851326242,214.05711915685916,120479500
2017-08-11,212.17115783691406,212.76217075556832,211.84958527433068,212.0842531436359,74869900
2017-08-14,214.27439880371094,214.491680385441,213.4139722276217,213.4487314454998,73291900
2017-08-15,214.24827575683594,214.67415233125965,213.9440895709437,214.65676609549627,55242700
2017-08-16,214.6220703125,215.16962417546023,214.19619361221802,214.76982020562247,56715500
2017-08-17,211.27593994140625,214.32658218751973,211.27593994140625,214.01369614334953,128490400
2017-08-18,210.9456024169922,212.23190533687284,210.50233961664483,211.11072523673622,136748000
2017-08-21,211.11077880859375,211.37151935817374,210.18082053799722,210.88481073859253,65469700
2017-08-22,213.31837463378906,213.47481101197403,211.67572635376834,211.6931125941719,63140100
2017-08-23,212.5535430908203,212.97941978670568,212.205897847276,212.35364773887312,50203800
2017-08-24,212.0581512451172,213.09240050234038,211.8495561386653,212.93596411886358,50741700
2017-08-25,212.5535430908203,213.46612843239413,212.40579319922318,212.8490428740146,64445900
2017-08-28,212.562255859375,213.10979648839782,212.14506562739396,213.0837237566261,40565600
2017-08-29,212.80557250976562,213.06629978130863,211.13683840100393,211.24982905988216,51135700
2017-08-30,213.8137664794922,214.0832067852587,212.6056813953853,212.7882037622832,62030800
2017-08-31,215.1000518798828,215.34340615931342,213.84850800748916,214.4308209805419,103803900
2017-09-01,215.4042510986328,215.83012774424623,215.25650122447658,215.47378279149711,62007000
2017-09-05,213.85723876953125,215.12616914224762,212.89250793998733,214.90018779183964,91398800
2017-09-06,214.58726501464844,214.91753723218903,214.0049520207523,214.53511956173446,57916900
2017-09-07,214.56121826171875,214.9088767595875,214.15272781535776,214.89149051924016,58034700
2017-09-08,214.30918884277344,214.769824772838,214.06583451224182,214.274416360231,63832800
2017-09-11,216.5950164794922,216.67323468005944,215.56075384371064,215.57812682484715,71364800
2017-09-12,217.32505798339844,217.35981720404104,216.7775041101089,216.96002648847752,56896000
2017-09-13,217.4293212890625,217.4640937671046,216.92522645196908,217.03821711288396,59228000
2017-09-14,217.3597869873047,217.55969557911206,216.93392360000743,217.10774620268882,95446300
2017-09-15,217.65245056152344,217.73978653879072,217.1109221885151,217.21573069228893,95432400
2017-09-18,218.11532592773438,218.46469641738005,217.7310103925462,218.01924704393736,46235200
2017-09-19,218.33367919921875,218.42102848279805,218.01051083970842,218.35988131876667,47108100
2017-09-20,218.4123077392578,218.525859153917,217.41658711242658,218.42105066508134,59574100
2017-09-21,217.82708740234375,218.34241353480814,217.65240215902375,218.25507757696303,48211400
2017-09-22,217.87074279785156,218.03669842901505,217.50389982099844,217.53010193880021,51214000
2017-09-25,217.42530822753906,217.9668498298664,216.68289258120123,217.61746600132773,57064400
2017-09-26,217.5563201904297,218.09784843533004,217.32048778509616,217.85328643262474,54082000
2017-09-27,218.40357971191406,218.78789527725007,217.37291402963743,218.25509657578533,81001400
2017-09-28,218.6656494140625,218.7442557938906,218.03677172017154,218.12410769965842,44778800
2017-09-29,219.43426513671875,219.51288484339028,218.47348940621455,218.65690429063795,85578000
2017-10-02,220.3863067626953,220.3863067626953,219.4866516296174,219.6613502279669,59023000
2017-10-03,220.8579559326172,220.88415805655924,220.30768467457054,220.3863043740284,66810200
2017-10-04,221.1199493408203,221.36451133717839,220.59588030426494,220.70943170529875,55953600
2017-10-05,222.43011474609375,222.44757394086622,221.15488716333428,221.45185340602157,63522800
2017-10-06,222.17681884765625,222.46505550467177,221.7226398677804,221.98466107631256,80646000
2017-10-09,221.8100128173828,222.4650926032154,221.54797823752332,222.40395875357316,35803100
2017-10-10,222.39517211914062,222.77075805290576,221.83617134486326,222.37771292417833,43057400
2017-10-11,222.74452209472656,222.74452209472656,222.13311717318405,222.29905946589523,47674300
2017-10-12,222.4126739501953,222.77951700719035,222.17684151083012,222.4301464750898,47065100
2017-10-13,222.68344116210938,222.9629482537238,222.4126769968777,222.8493968318015,54800400
2017-10-16,222.9803924560547,223.1725502367093,222.56988810025342,222.91052901548102,38221700
2017-10-17,223.13763427734375,223.18130892651027,222.70964403972255,222.92800395792347,31561000
2017-10-18,223.35597229003906,223.55685966334508,223.1638145146575,223.51318501846194,40888300
2017-10-19,223.41708374023438,223.45202878369093,222.1593420560092,222.57858928408425,61903800
2017-10-20,224.57003784179688,224.59626661827306,223.39964532969876,224.2119510702714,89176400
2017-10-23,223.6966094970703,224.9194462959128,223.61800312947534,224.89324417338113,63915300
2017-10-24,224.0896453857422,224.32546446473933,223.73153197709217,224.12459043068006,66935900
2017-10-25,222.9803924560547,223.87130459112328,221.85366122188066,223.75775317683716,103715300
2017-10-26,223.26861572265625,223.86254822529017,223.1463347175475,223.59179742215292,69798000
2017-10-27,225.09405517578125,225.25129452218826,223.27731299353624,224.0109988741691,85562500
2017-10-30,224.25559997558594,224.99802890928333,223.95863373315882,224.01103797268954,54285700
2017-10-31,224.60501098632812,224.85831595994026,224.308044690315,224.63121311082153,60304800
2017-11-01,224.90194702148438,225.72298235215794,224.5351173279343,225.38235477957573,54202700
2017-11-02,224.98924255371094,225.12899605056876,223.76643277527273,224.83202986546618,56449500
2017-11-03,225.740478515625,225.7841398341459,224.7360016370278,225.14651932111855,59589700
2017-11-06,226.08978271484375,226.2207932872412,225.53951165552067,225.6093750757147,49652600
2017-11-07,225.9326171875,226.5265496765108,225.4260073281454,226.1946383869873,57502200
2017-11-08,226.3169708251953,226.41306306267828,225.47847609163045,225.75798322124106,50469600
2017-11-09,225.4958953857422,225.68805314872068,223.91494531222034,225.11157985978514,95085500
2017-11-10,225.42599487304688,225.60069343322567,224.79711737376437,225.11156945103457,59984700
2017-11-13,225.63560485839844,225.86270764857133,224.70976115958797,224.74470620159695,50228600
2017-11-14,225.1116180419922,225.2164265386195,224.05473683871833,224.83211094747693,61315200
2017-11-15,223.98486328125,224.66614513383567,223.27737930569037,224.14207601909382,80811500
2017-11-16,225.88890075683594,226.25575704515595,224.88445074500984,224.9281120543369,67777000
2017-11-17,225.22512817382812,225.86274869389405,225.1465218064658,225.5395802985394,75756800
2017-11-20,225.6094512939453,225.80160908346332,225.22513571490924,225.46972440635292,48075500
2017-11-21,227.08555603027344,227.26899754044936,225.5745225619716,226.37807207748506,69176800
2017-11-22,226.88467407226562,227.22530164809308,226.7187184194679,227.0942910420056,45033400
2017-11-24,227.40869140625,227.513526534814,227.23401950249206,227.37377301865303,27856500
2017-11-27,227.29522705078125,227.74940610752606,227.09432632006434,227.4524398025085,52274900
2017-11-28,229.60107421875,229.62727634177566,227.6620371490641,227.75812937033317,98971700
2017-11-29,229.46128845214844,230.264864537519,229.01585242326902,229.7320525704751,77512100
2017-11-30,231.47024536132812,232.37860338664402,230.29983945330548,230.37844582153883,127894400
2017-12-01,230.98983764648438,231.73226666483723,227.75812700080465,231.25188552927713,164390900
2017-12-04,230.71029663085938,233.03362198548888,230.65786574386095,232.60564520783424,94040600
2017-12-05,229.88058471679688,231.59251897552159,229.74957409972203,229.88058471679688,77994500
2017-12-06,229.9242706298828,230.35227423179,229.46134862986273,229.97667488231787,75898600
2017-12-07,230.64918518066406,230.9636106197974,229.66219423795215,230.64918518066406,77218600
2017-12-08,231.9069366455078,231.91565291517546,230.61423655354508,231.60122748092607,76563900
2017-12-11,232.6056671142578,232.6668142754687,231.88072407003264,232.6056671142578,83077500
2017-12-12,233.0162353515625,233.48790023937693,232.64066268870263,233.39180801442237,85195800
2017-12-13,232.9899444580078,233.69742819254532,232.9025951927648,233.26070852158372,102905400
2017-12-14,232.03799438476562,233.40055818718739,231.98559013507742,233.2870067611082,100666700
2017-12-15,233.97023010253906,234.43551820355714,232.9869817978599,233.03965390050294,144610300
2017-12-18,235.4539337158203,235.80509006221476,235.2607937065766,235.36613793134373,83653600
2017-12-19,234.54965209960938,235.74358882543072,234.47940476779215,235.69970433667532,82382900
2017-12-20,234.42674255371094,235.5680072245659,234.1282583596644,235.51533511923463,76751500
2017-12-21,234.90956115722656,235.6206881078484,234.66374908730396,235.05002902454035,67032300
2017-12-22,234.84811401367188,234.96224582342296,234.3125786274947,234.92712216084462,78720900
2017-12-26,234.56716918945312,234.78664518691386,234.30380870910167,234.44424977095338,45244400
2017-12-27,234.681396484375,235.0413404816488,234.4092482801095,234.73406860187708,57751000
2017-12-28,235.1641387939453,235.20805006858635,234.79543411938158,235.18171402040323,45116100
2017-12-29,234.27749633789062,235.76115654365725,234.08438313836797,235.74360810502137,96007400
2018-01-02,235.95423889160156,235.98936255180203,234.75151474688784,235.13779463458457,86655700
2018-01-03,237.44676208496094,237.59601759479307,236.12111810246338,236.12111810246338,90070400
2018-01-04,238.44754028320312,238.9304036547057,237.50820317682505,238.08762314772258,80636400
2018-01-05,240.0365753173828,240.15946797234622,238.7460550869637,239.23767928983673,83524000
2018-01-08,240.4755096435547,240.63352595605033,239.65027762295614,239.93997419586478,57319200
2018-01-09,241.0198211669922,241.64312563339757,240.6159659541577,240.89690172182273,57254000
2018-01-10,240.65106201171875,240.9144493105008,239.59759319110952,240.2647820733768,69574300
2018-01-11,242.4069061279297,242.4069061279297,241.03737770393656,241.20418164712254,62361500
2018-01-12,243.98707580566406,244.15385290677432,242.3717089728381,242.6702198901988,90816100
2018-01-16,243.153076171875,245.892132412774,242.4595244982165,245.24249201477997,106555100
2018-01-17,245.4707794189453,245.85705940856167,243.15312627275705,244.08370257733014,113258800
2018-01-18,245.0581817626953,245.77804281728476,244.56653078153596,245.35666596416098,100728000
2018-01-19,246.173095703125,246.173095703125,245.05816712382477,245.63756026225914,140920100
2018-01-22,248.1747589111328,248.1747589111328,245.90975090331943,245.96244980743063,91322400
2018-01-23,248.7014923095703,248.99118891195354,247.89380864434813,248.21862891691765,97084700
2018-01-24,248.60498046875,249.9394124048055,247.42859169826613,249.34241700585102,134816100
2018-01-25,248.71022033691406,249.56178838394288,247.92011200672914,249.4652317930512,84587300
2018-01-26,251.58973693847656,251.6336482169406,249.28963255855305,249.544232240825,107743100
2018-01-29,249.92173767089844,251.45806987609902,249.76372135975387,251.0191178174703,90118300
2018-01-30,247.35830688476562,249.97444436968703,246.88423109421504,248.09574323033812,131796400
2018-01-31,247.48117065429688,248.71023108676374,246.41012653639544,248.20984609063984,108364800
2018-02-01,247.2002716064453,248.49957956598647,246.4101631247902,246.75255864869757,90102500
2018-02-02,241.8186492919922,246.0150290240728,241.78352563301817,245.88332200079572,173174800
2018-02-05,231.7052459716797,242.1698756837403,231.1609496616137,240.06291099027115,294681800
2018-02-06,236.27032470703125,236.7707364527866,227.11379176202638,228.20238422661203,355026800
2018-02-07,234.9886474609375,239.10599383417136,234.90961250020038,235.7172962159094,167376100
2018-02-08,226.1744384765625,235.4275552292879,226.1393148107997,235.2870873577438,246449500
2018-02-09,229.5718994140625,231.42426402168795,222.03948137455444,228.95735588832179,283565300
2018-02-12,232.94305419921875,234.4091657307602,229.7123737697383,231.61741052872057,143736000
2018-02-13,233.52249145507812,234.06678771243006,231.16092727411035,231.74034719721283,81223600
2018-02-14,236.67416381835938,237.03410771542661,232.03004361372035,232.0388312280291,120735700
2018-02-15,239.6941680908203,239.7029557055696,235.95428785276758,238.4124355383196,111200300
2018-02-16,239.7644500732422,241.7046380244136,239.0270136160631,239.07092490955327,160420100
2018-02-20,238.26318359375,240.25604318291386,237.47307520829037,238.8162675010244,86369700
2018-02-21,237.07806396484375,241.17788915345244,236.98150734424902,238.70219240465272,98883700
2018-02-22,237.3852996826172,239.71174054605476,236.71811068253444,237.99984336345477,110511300
2018-02-23,241.1690673828125,241.1690673828125,238.1315262000043,238.60560199341734,92766400
2018-02-26,243.9695587158203,244.06614210421714,241.65190568390827,242.24008646306598,86491400
2018-02-27,240.92320251464844,244.86500992560363,240.8617428010588,244.15388299543363,99099200
2018-02-28,238.48265075683594,242.4683429952986,238.166618131019,242.02060331721685,121907800
2018-03-01,235.01492309570312,239.81705928396283,233.52247550556922,238.27193959455408,176855100
2018-03-02,236.22640991210938,236.78828136385687,232.48655687849873,233.34688570066712,139083200
2018-03-05,238.95672607421875,239.57126967870028,234.93591017599843,235.0412811759298,97307400
2018-03-06,239.5624542236328,240.01019384890736,238.07000666705412,239.93115891026687,79213200
2018-03-07,239.4747314453125,239.8258878034363,237.20975016262793,237.40289017832296,87063500
2018-03-08,240.63356018066406,240.75645284402566,239.15868747125592,240.15069676846312,66901200
2018-03-09,244.82119750976562,244.82119750976562,241.72219602704135,242.03825554491272,113625300
2018-03-12,244.51388549804688,245.7341852826055,244.12760547930253,245.11088075797747,71924800
2018-03-13,242.93365478515625,246.17312347300873,242.32789873513437,245.67271164185843,91968900
2018-03-14,241.6870574951172,244.07495840526627,241.13400025798666,243.89060599288945,105895100
2018-03-15,241.42361450195312,242.8370271669328,240.9232027619332,242.19617435500027,83433000
2018-03-16,241.68540954589844,242.73430164877234,241.63252649019114,241.9498248244349,100343700
2018-03-19,238.41537475585938,241.8617314494688,236.76712305431,240.93625086908648,109208400
2018-03-20,238.82077026367188,239.45539376753695,238.1420596185855,238.81194745566663,59757300
2018-03-21,238.36244201660156,240.86567198647185,238.15090979060938,238.77671055837496,78709600
2018-03-22,232.404052734375,236.98742117685686,232.1307877527902,236.14126540111988,148785900
2018-03-23,227.4504852294922,233.1709209551684,227.25657169813346,232.844799765795,183534800
2018-03-26,233.67333984375,233.95540081601212,228.64925990705333,231.04672437365164,141956100
2018-03-27,229.69815063476562,235.1364991793472,228.1468421973337,234.60766848369053,129941400
2018-03-28,229.0194091796875,231.49622480159888,227.91763387941825,229.8303276361625,146452300
2018-03-29,231.9457244873047,233.80553513065988,229.0282257239141,230.1564425245714,111601600
2018-04-02,226.93927001953125,231.9281118003099,224.47129066036044,231.41687299833714,186286300
2018-04-03,229.84793090820312,230.32390533759397,226.38395605270182,228.1732379441203,119956900
2018-04-04,232.3070831298828,233.01220846166905,226.17240666715955,226.30461430451857,123715300
2018-04-05,234.14048767089844,235.02190791920242,232.97700648742247,234.06113617759715,82652600
2018-04-06,228.9224395751953,233.67328013698705,227.40639586017514,232.1837048489923,179521200
2018-04-09,230.0506591796875,233.4353093282673,229.11635597247158,230.37678033142026,105442900
2018-04-10,233.70858764648438,234.49306462652993,231.79592065488106,232.93293347707709,103529000
2018-04-11,232.48338317871094,234.14045733463442,232.15726203290197,232.22776380815478,91140200
2018-04-12,234.3960723876953,235.33919847775888,233.62924110095946,233.80553590428718,68890500
2018-04-13,233.70858764648438,235.81519507925242,232.703782489798,235.7006061362064,85079200
2018-04-16,235.6300811767578,236.3969394464726,234.51950987009275,235.33922430803474,63405300
2018-04-17,238.1509552001953,238.75031455399508,236.8817078046116,237.39291974783774,64682000
2018-04-18,238.32725524902344,239.12932407604146,237.86889946351178,238.59167058773116,57303900
2018-04-19,237.0050506591797,237.87764790291487,235.97377736301559,237.67491160741451,77655900
2018-04-20,234.99545288085938,237.15494337179408,234.11403258232485,236.93458829716045,99953100
2018-04-23,234.9601593017578,236.12364027357134,233.884825718501,235.56834131435096,65558000
2018-04-24,231.7958984375,236.2029995241592,230.2974733085117,235.98264446982625,112885500
2018-04-25,232.3688201904297,232.80953030666575,229.91847302010967,231.73419654709733,103840900
2018-04-26,234.7310028076172,235.5595399175105,232.9505437516809,233.3912538357174,67731900
2018-04-27,234.95143127441406,235.63893814441175,234.01712775618176,235.33925842147093,57053600
2018-04-30,233.1444549560547,236.1236593984513,233.07392627997427,235.56836039425437,82182300
2018-05-01,233.55873107910156,233.66449719784265,231.02903254476593,232.5803406831274,74203400
2018-05-02,231.98985290527344,234.17575821480935,231.6020257892948,233.36486653508314,86368900
2018-05-03,231.47857666015625,232.1308190231915,228.3318999811481,231.1612782885642,136311500
2018-05-04,234.47537231445312,235.15408302694007,230.18286060318687,230.50898174610822,91222100
2018-05-07,235.26866149902344,236.23820207584941,234.55468648152564,235.24221997236103,55304900
2018-05-08,235.26866149902344,235.6300200638076,233.70853072952212,234.89845322694333,67499200
2018-05-09,237.54273986816406,237.86886103281918,235.41851399436158,235.9385486756778,59666100
2018-05-10,239.7639617919922,240.0901099271998,238.17741586945073,238.28318201111145,72063900
2018-05-11,240.49557495117188,240.7599903264128,239.37615376541126,239.8873926893003,59871500
2018-05-14,240.610107421875,241.579648169337,240.06360427665848,240.92740579766743,54790600
2018-05-15,238.9530029296875,239.40250890537564,238.00987693366224,239.3848901863238,87036100
2018-05-16,239.95782470703125,240.41618042257653,238.96181558524657,238.98828401389073,53942600
2018-05-17,239.75518798828125,240.83052202568538,238.97953367948904,239.69348210035056,56536400
2018-05-18,239.15573120117188,239.77273610113608,238.8031685006823,239.41135059102103,64368000
2018-05-21,240.9537353515625,241.49141543686284,240.24861024495073,240.63643712322678,58025900
2018-05-22,240.283935546875,241.72947751252565,239.95781439332927,241.4738581359053,52966400
2018-05-23,240.94503784179688,240.97150627338758,238.8560760558895,239.01475215137066,64694200
2018-05-24,240.45135498046875,240.82156320014568,238.6708963400099,240.548325163709,76043800
2018-05-25,239.87847900390625,240.5042797541157,239.37606308246154,239.87847900390625,56374800
2018-05-29,237.1197052001953,239.01478057026313,236.00913379265558,238.25674504247283,115908600
2018-05-30,240.283935546875,240.72464562438188,238.35365015429863,238.424151931224,69678400
2018-05-31,238.81198120117188,240.17817169479065,238.21262194583,239.8784920671197,93519900
2018-06-01,241.1565704345703,241.45625007264385,240.03714957306167,240.10767825190814,71258400
2018-06-04,242.3024139404297,242.5580333367851,241.73831898505043,241.97629276170582,45385200
2018-06-05,242.47866821289062,242.8576723897408,241.66774990774505,242.43458106982055,51135000
2018-06-06,244.50596618652344,244.61173231021175,242.46988760909116,243.08689252902062,62732200
2018-06-07,244.4795379638672,245.28163364391338,243.5716761543753,244.99077678793768,72969400
2018-06-08,245.2023468017578,245.25522987462332,243.85377464605486,244.02124667640106,72139700
2018-06-11,245.52845764160156,246.24240599383455,245.30810254773175,245.4226915003545,58892500
2018-06-12,245.84573364257812,246.2070922530715,245.20228721399303,245.94267695300078,72329000
2018-06-13,245.06130981445312,246.33938013874248,244.8585734412964,246.08376069412148,79070600
2018-06-14,245.6782989501953,246.20712963062033,245.0877354919689,245.92509556733162,77097600
2018-06-15,245.36483764648438,245.7012856482646,243.78886570624715,244.8955883333687,120041600
2018-06-18,244.8601531982422,244.98411909558473,243.43470749636697,243.91279219287506,52917600
2018-06-19,243.92166137695312,244.1430058972589,242.1774654761599,242.59359425511855,97531500
2018-06-20,244.33773803710938,245.0017714563841,244.00129011487593,244.60334059698366,53785500
2018-06-21,242.80609130859375,244.34666763816736,242.3102817141276,244.32894278291016,71061400
2018-06-22,243.24874877929688,244.17841191285814,243.0274042741051,244.06330844702353,54898500
2018-06-25,239.93753051757812,242.25721744889208,238.25531707285143,242.09785583214594,137854200
2018-06-26,240.46875,241.31870559655965,239.75159574359012,240.50417269724036,68547400
2018-06-27,238.47657775878906,242.47847672690543,238.32605160508425,241.05303106816336,105110700
2018-06-28,239.84017944335938,240.60159193508628,237.71524956403456,238.42356853034477,76650500
2018-06-29,240.1853485107422,242.2925525243365,240.07024504485113,240.92906280620025,97592500
2018-07-02,240.6988983154297,240.85828692224064,238.3792118140002,238.61828121441778,63554800
2018-07-03,239.84893798828125,241.69053969089012,239.4239737642924,241.59313404316126,42187100
2018-07-05,241.80555725097656,241.86754019174154,239.90200007581,240.9733268418652,56925900
2018-07-06,243.8508758544922,244.22271956770294,241.4514814771822,241.83221463826726,66493700
2018-07-09,246.04664611816406,246.09976665933533,244.807121791495,244.8513799026031,50550400
2018-07-10,246.9320068359375,247.029412500854,246.20599013238512,246.4981801075327,51966800
2018-07-11,245.12582397460938,246.17059090694184,244.8247985939717,245.38259124794206,77054700
2018-07-12,247.3481903076172,247.4013108567113,245.78108007012565,246.38313097293064,60124700
2018-07-13,247.5428924560547,247.8439178074918,246.7194971989239,247.171048735879,48216000
2018-07-16,247.32151794433594,247.7287843093492,246.87882888944463,247.58714758902812,48201000
2018-07-17,248.32203674316406,248.71160533141384,246.4981597252672,246.55128025824675,52315500
2018-07-18,248.8443145751953,248.95055560183826,247.95893666038435,248.40162561778982,44593500
2018-07-19,247.90582275390625,248.56099378205835,247.42771110168124,248.18028775324512,61412100
2018-07-20,247.62257385253906,248.33089263963382,247.46321225779238,247.70225464991242,82337700
2018-07-23,248.0829315185547,248.28655117021037,247.07358760835706,247.41889800487505,47047600
2018-07-24,249.33131408691406,250.17243409081593,248.4636608403578,249.49070268000807,68026900
2018-07-25,251.456298828125,251.77502204570084,249.0392063497694,249.08346445678782,78882900
2018-07-26,250.86302185058594,251.54475324487566,250.6416773306691,250.73908296962176,57919500
2018-07-27,249.16305541992188,251.28795693262387,248.24225485723514,251.190551315426,76768700
2018-07-30,247.8616180419922,249.40216734030946,247.3392211685941,249.24280576177932,63742500
2018-07-31,249.08340454101562,249.69431758068527,248.24231157277697,248.6230176642827,68570500
2018-08-01,248.667236328125,249.79168360929737,248.0209277216841,249.28701169662585,53853300
2018-08-02,250.02195739746094,250.19015439375062,247.1621761469714,247.36582285557148,63426400
2018-08-03,251.09324645996094,251.14636698690998,249.96879892714696,250.14588536337493,53935400
2018-08-06,252.01402282714844,252.3238835310707,250.73907626495154,251.12864477115582,39400900
2018-08-07,252.84628295898438,253.22701610254995,252.54525762703747,252.67808596667044,43196600
2018-08-08,252.74005126953125,253.13848226400177,252.27966433647936,252.67809533094987,42114600
2018-08-09,252.394775390625,253.19161038385442,252.2619740616866,252.80204180590246,35717000
2018-08-10,250.7036895751953,251.5005245360856,249.99537081693893,250.9604568137881,77076000
2018-08-13,249.76513671875,251.589013219035,249.47294685068562,250.9781002435462,65732900
2018-08-14,251.3588104248047,251.59787977889283,250.10158878762996,250.49115727172162,43842000
2018-08-15,249.48190307617188,250.15479924873915,248.04759451431187,250.01313547453537,102925400
2018-08-16,251.50050354003906,252.36818381411726,250.88072805575527,250.91615074561037,69967900
2018-08-17,252.38597106933594,252.82866028078422,250.88967937307225,251.29694588211524,65618500
2018-08-20,252.92596435546875,253.19156696780135,252.38586968426674,252.83742114482646,39807500
2018-08-21,253.51914978027344,254.37796757696117,252.96135728082962,253.43946899743776,67272000
2018-08-22,253.36868286132812,253.891052739408,252.8462859636508,253.1119156264762,44993300
2018-08-23,253.03225708007812,254.05043666143328,252.7135068605827,253.19161868002593,49204900
2018-08-24,254.5550079345703,254.6966716405088,253.5545265873472,253.6076470996255,57487400
2018-08-27,256.5647888183594,256.67102983578684,255.59086779262861,255.7502293187698,57072400
2018-08-28,256.6888122558594,257.13150127415275,256.22839838429445,257.02523321330386,46943500
2018-08-29,258.0699462890625,258.30012615749564,256.662198745309,256.90124103853924,61485500
2018-08-30,257.0251770019531,257.96367535391823,256.4319889781424,257.5918317908462,61229500
2018-08-31,257.0340881347656,257.47677714013287,256.13101229086976,256.6179593889367,66140800
2018-09-04,256.5914001464844,256.94554594826343,255.59091866725385,256.617960406128,57594400
2018-09-05,255.90084838867188,256.44094311621893,254.89153133691732,256.23729641245575,72452400
2018-09-06,255.1305694580078,256.30811050201584,254.1035275676476,256.00708517512356,65909900
2018-09-07,254.63478088378906,255.6087023274441,253.84678130041397,254.0858507118014,73524800
2018-09-10,255.07748413085938,255.90974186342126,254.88269983133213,255.64411217155657,50210900
2018-09-11,255.91854858398438,256.36123766786574,254.0858363116095,254.43111974684635,50530500
2018-09-12,255.98049926757812,256.58254986104964,255.1925268478039,255.92737874577733,59810800
2018-09-13,257.4944763183594,257.68042515569164,256.75962445423187,257.04295190384914,51034200
2018-09-14,257.5387878417969,257.8840712530081,256.75965078524433,257.69814941620206,55079900
2018-09-17,256.1752624511719,257.52102725876375,255.9007974379103,257.48563159353705,68244000
2018-09-18,257.5652770996094,258.1584651362326,256.3611491569968,256.38770941207565,61930400
2018-09-19,257.83984375,258.2559725900537,257.4945332782199,257.61849919719697,49080600
2018-09-20,259.9292907714844,260.2480409377501,257.85750925934076,259.0970602153132,100360600
2018-09-21,259.6918029785156,260.78575750232153,259.5317200165653,260.6701329824998,105479700
2018-09-24,258.82916259765625,259.2560777454784,258.25106699504545,259.11377269620436,53409600
2018-09-25,258.5889587402344,259.38940064759277,258.3488343105982,259.2826786788656,44370000
2018-09-26,257.8152770996094,259.91421551245395,257.3972644981479,258.7313438038446,79739700
2018-09-27,258.5357666015625,259.6208192287608,258.01103181802137,258.28673946459514,59249500
2018-09-28,258.5623779296875,259.0604320703618,257.877560271739,257.9131161804193,70091400
2018-10-01,259.4606018066406,260.5278487801344,258.7935622699914,259.7985457060066,62078900
2018-10-02,259.3092956542969,260.020793366136,258.9357688552456,259.3092956542969,47258200
2018-10-03,259.4517517089844,260.7769285042683,259.096002645905,260.3589158911238,64694600
2018-10-04,257.4238586425781,259.02474241561276,255.84075281656695,258.9713814326385,111545900
2018-10-05,255.98313903808594,258.16211891263504,254.56011570949343,257.64628686625036,105951700
2018-10-08,255.98313903808594,256.3388880847559,253.91975656872245,255.2982943027859,87742200
2018-10-09,255.60960388183594,256.9081002124858,255.04928619930556,255.6007284758009,74339000
2018-10-10,247.5160675048828,255.17369367290726,247.14254065292167,255.10252760650397,214731000
